holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume
6,300.15,0.0,0,2013,9,11,18,0,24,4805
6,297.13,0.0,0,2013,9,11,19,4,7,3602
6,294.83,0.0,0,2013,9,11,20,0,24,3059
6,294.67,0.0,0,2013,9,11,21,0,24,2667
6,293.63,0.0,0,2013,9,11,22,0,24,2302
6,292.12,0.0,0,2013,9,11,23,0,24,2306
6,288.12,0.0,0,2013,9,12,2,0,24,282
6,285.63,0.0,0,2013,9,12,4,0,24,843
6,285.12,0.0,0,2013,9,12,5,0,24,3021
6,289.85,0.0,0,2013,9,12,9,0,1,5687
6,293.29,0.0,0,2013,9,12,11,0,24,4750
6,286.55,0.0,0,2013,9,12,23,1,2,3069
6,284.95,0.0,0,2013,9,13,0,1,4,866
6,283.93,0.0,0,2013,9,13,2,1,4,358
6,282.48,0.25,0,2013,9,13,3,6,13,383
6,279.11,0.0,0,2013,9,13,5,0,24,2838
6,278.62,0.0,0,2013,9,13,6,0,24,5753
6,278.78,0.0,0,2013,9,13,7,0,24,6435
6,283.46,0.0,0,2013,9,13,8,0,24,5873
6,289.5,0.0,0,2013,9,13,10,0,24,4689
6,290.83,0.0,0,2013,9,13,11,0,24,5204
6,291.83,0.0,0,2013,9,13,12,0,24,5469
6,293.84,0.0,0,2013,9,13,15,0,24,6309
6,293.83,0.0,0,2013,9,13,17,0,24,5916
6,292.5,0.0,0,2013,9,13,18,0,24,5369
6,289.82,0.0,0,2013,9,13,19,0,24,4027
6,286.48,0.0,0,2013,9,13,20,0,24,3271
6,284.89,0.0,0,2013,9,13,22,0,24,2756
6,284.62,0.0,0,2013,9,13,23,0,24,1947
6,283.89,0.0,0,2013,9,14,1,0,24,749
6,283.89,0.0,0,2013,9,14,2,0,24,574
6,283.42,0.0,0,2013,9,14,5,0,24,891
6,283.83,0.0,0,2013,9,14,7,0,24,2228
6,286.5,0.0,0,2013,9,14,8,0,24,3407
6,290.89,0.0,0,2013,9,14,10,1,2,4782
6,293.5,0.0,0,2013,9,14,13,0,24,4723
6,293.17,0.0,0,2013,9,14,14,6,13,4663
6,289.82,0.0,0,2013,9,14,16,6,9,4588
6,288.8,0.0,0,2013,9,14,17,6,9,4490
6,287.8,0.0,0,2013,9,14,18,6,9,4056
6,287.93,0.0,0,2013,9,14,19,6,9,3365
6,287.13,0.0,0,2013,9,14,20,6,9,2939
6,287.13,0.0,0,2013,9,14,20,5,16,2939
6,287.13,0.0,0,2013,9,14,20,2,11,2939
6,287.15,0.0,0,2013,9,14,21,6,13,2894
6,287.15,0.0,0,2013,9,14,21,5,16,2894
6,287.15,0.0,0,2013,9,14,21,2,3,2894
6,287.15,0.0,0,2013,9,14,22,6,13,2506
6,287.15,0.0,0,2013,9,14,22,5,16,2506
6,287.15,0.0,0,2013,9,14,22,2,3,2506
6,286.86,0.0,0,2013,9,14,23,2,11,1629
6,286.86,0.0,0,2013,9,14,23,6,9,1629
6,286.86,0.0,0,2013,9,14,23,5,16,1629
6,286.87,0.0,0,2013,9,15,0,2,3,1236
6,286.87,0.0,0,2013,9,15,0,5,16,1236
6,286.87,0.0,0,2013,9,15,0,6,13,1236
6,286.64,0.0,0,2013,9,15,1,2,3,865
6,286.64,0.0,0,2013,9,15,1,6,17,865
6,287.15,0.0,0,2013,9,15,2,6,17,516
6,287.15,0.0,0,2013,9,15,2,5,16,516
6,286.74,0.0,0,2013,9,15,3,6,17,289
6,286.74,0.0,0,2013,9,15,3,5,16,289
6,286.86,0.0,0,2013,9,15,4,6,17,295
6,286.86,0.0,0,2013,9,15,4,5,16,295
6,286.86,0.0,0,2013,9,15,4,2,11,295
6,286.48,0.0,0,2013,9,15,7,1,18,1155
6,287.15,0.0,0,2013,9,15,8,1,18,1936
6,288.8,0.0,0,2013,9,15,11,1,18,4223
6,289.66,0.0,0,2013,9,15,12,1,18,4523
6,290.91,0.0,0,2013,9,15,13,1,18,4312
6,291.67,0.0,0,2013,9,15,14,1,18,3971
6,291.72,0.0,0,2013,9,15,16,1,2,4273
6,291.15,0.0,0,2013,9,15,17,1,2,4171
6,288.13,0.0,0,2013,9,15,19,1,18,3508
6,286.8,0.0,0,2013,9,15,20,1,2,2994
6,284.4,0.0,0,2013,9,15,21,0,24,2274
6,284.16,0.0,0,2013,9,15,22,0,24,1598
6,281.63,0.0,0,2013,9,16,0,5,16,533
6,280.89,0.0,0,2013,9,16,1,0,24,294
6,279.14,0.0,0,2013,9,16,2,5,16,237
6,277.65,0.0,0,2013,9,16,4,5,16,820
6,277.14,0.0,0,2013,9,16,5,0,24,2863
6,281.48,0.0,0,2013,9,16,8,0,24,6158
6,285.17,0.0,0,2013,9,16,10,0,24,4397
6,287.17,0.0,0,2013,9,16,11,0,24,4585
6,289.18,0.0,0,2013,9,16,12,0,24,4862
6,290.17,0.0,0,2013,9,16,13,0,24,4772
6,290.83,0.0,0,2013,9,16,14,0,24,5191
6,287.13,0.0,0,2013,9,16,19,0,24,3354
6,284.48,0.0,0,2013,9,16,20,0,24,2881
6,283.87,0.0,0,2013,9,16,22,0,24,1566
6,283.88,0.0,0,2013,9,16,23,0,24,986
6,283.37,0.0,0,2013,9,17,1,0,24,331
6,282.62,0.0,0,2013,9,17,2,0,24,233
6,282.62,0.0,0,2013,9,17,3,0,24,336
6,282.13,0.0,0,2013,9,17,4,0,24,803
6,282.89,0.0,0,2013,9,17,5,0,24,3058
6,286.15,0.0,0,2013,9,17,9,1,18,5445
6,288.5,0.0,0,2013,9,17,10,1,18,4489
6,290.47,0.0,0,2013,9,17,11,1,18,4816
6,292.85,0.0,0,2013,9,17,13,1,2,5018
6,292.19,0.0,0,2013,9,17,14,1,18,5303
6,290.67,0.0,0,2013,9,17,16,1,18,6605
6,290.15,0.0,0,2013,9,17,17,1,18,6298
6,287.65,0.0,0,2013,9,17,19,6,13,3405
6,287.65,0.0,0,2013,9,17,19,5,16,3405
6,287.65,0.0,0,2013,9,17,20,5,16,3150
6,287.82,0.0,0,2013,9,17,21,5,16,3345
6,287.82,0.0,0,2013,9,17,21,6,17,3345
6,288.15,0.0,0,2013,9,17,22,6,13,1776
6,288.15,0.0,0,2013,9,17,22,5,16,1776
6,288.15,0.0,0,2013,9,17,22,2,3,1776
6,288.15,0.0,0,2013,9,17,23,5,16,977
6,288.15,0.0,0,2013,9,17,23,2,8,977
6,288.72,0.0,0,2013,9,18,1,6,13,332
6,288.72,0.0,0,2013,9,18,1,5,16,332
6,288.72,0.0,0,2013,9,18,1,2,3,332
6,289.54,0.0,0,2013,9,18,3,5,16,331
6,289.58,0.0,0,2013,9,18,4,2,11,850
6,289.58,0.0,0,2013,9,18,4,5,16,850
6,289.58,0.0,0,2013,9,18,4,6,13,850
6,289.72,0.0,0,2013,9,18,5,6,13,2940
6,289.72,0.0,0,2013,9,18,5,5,16,2940
6,290.34,0.0,0,2013,9,18,7,2,11,5951
6,290.34,0.0,0,2013,9,18,7,5,16,5951
6,291.15,0.0,0,2013,9,18,8,5,16,5653
6,291.15,0.0,0,2013,9,18,8,6,13,5653
6,291.15,0.0,0,2013,9,18,8,2,11,5653
6,292.15,0.0,0,2013,9,18,10,5,16,4501
6,293.89,0.0,0,2013,9,18,11,5,16,4839
6,295.4,0.0,0,2013,9,18,14,5,16,5556
6,295.4,0.0,0,2013,9,18,14,4,7,5556
6,296.15,0.0,0,2013,9,18,16,1,18,6807
6,296.41,0.0,0,2013,9,18,18,4,7,4981
6,297.811,0.0,0,2013,9,18,20,0,1,3216
6,294.39,0.0,0,2013,9,18,21,5,16,2557
6,294.63,0.0,0,2013,9,18,23,5,16,1106
6,294.64,0.0,0,2013,9,19,0,5,16,542
6,295.12,0.0,0,2013,9,19,2,5,16,260
6,294.71,0.0,0,2013,9,19,4,6,13,815
6,294.71,0.0,0,2013,9,19,4,9,21,815
6,293.13,0.0,0,2013,9,19,7,5,16,6720
6,294.15,0.0,0,2013,9,19,8,9,19,6300
6,294.15,0.0,0,2013,9,19,8,5,16,6300
6,292.44,0.0,0,2013,9,19,11,6,13,4704
6,292.44,0.0,0,2013,9,19,11,5,16,4704
6,294.15,0.0,0,2013,9,19,13,1,2,5060
6,297.2,0.0,0,2013,9,19,16,1,22,6600
6,295.65,0.0,0,2013,9,19,17,1,22,6259
6,293.9,0.0,0,2013,9,19,19,0,24,3785
6,292.48,0.0,0,2013,9,19,20,0,24,3235
6,291.88,0.0,0,2013,9,19,21,5,16,2922
6,291.14,0.0,0,2013,9,19,22,0,24,2069
6,290.14,0.0,0,2013,9,19,23,0,24,1153
6,289.39,0.0,0,2013,9,20,0,0,24,649
6,288.39,0.0,0,2013,9,20,2,1,2,312
6,286.9,0.0,0,2013,9,20,4,1,2,841
6,286.87,0.0,0,2013,9,20,5,1,2,2813
6,287.15,0.0,0,2013,9,20,8,6,13,5837
6,287.66,0.0,0,2013,9,20,9,1,18,4916
6,287.9,0.0,0,2013,9,20,10,1,18,4746
6,288.34,0.0,0,2013,9,20,11,6,13,5317
6,290.41,0.0,0,2013,9,20,13,1,2,5562
6,290.5,0.0,0,2013,9,20,14,1,18,5813
6,287.47,0.0,0,2013,9,20,17,6,17,6055
6,285.15,0.0,0,2013,9,20,19,1,18,3953
6,284.15,0.0,0,2013,9,20,20,0,24,3320
6,283.63,0.0,0,2013,9,20,22,1,22,2664
6,283.14,0.0,0,2013,9,20,23,1,22,1840
6,282.63,0.0,0,2013,9,21,0,0,24,1153
6,282.37,0.0,0,2013,9,21,1,1,18,716
6,281.88,0.0,0,2013,9,21,2,0,24,576
6,281.38,0.0,0,2013,9,21,3,0,24,416
6,281.35,0.0,0,2013,9,21,5,1,2,919
6,282.15,0.0,0,2013,9,21,8,0,24,3455
6,285.13,0.0,0,2013,9,21,19,0,24,4042
6,283.13,0.0,0,2013,9,21,20,0,24,3426
6,281.14,0.0,0,2013,9,21,22,0,24,3806
6,280.89,0.0,0,2013,9,21,23,0,24,2637
6,280.89,0.0,0,2013,9,22,1,5,16,823
6,281.15,0.0,0,2013,9,22,2,0,24,663
6,283.14,0.0,0,2013,9,22,8,0,24,2242
6,288.48,0.0,0,2013,9,22,10,0,24,4621
6,294.83,0.0,0,2013,9,22,14,0,24,4410
6,296.13,0.0,0,2013,9,22,16,0,24,4883
6,295.8,0.0,0,2013,9,22,17,0,24,4540
6,292.46,0.0,0,2013,9,22,19,0,24,3642
6,291.13,0.0,0,2013,9,22,20,0,24,3087
6,290.14,0.0,0,2013,9,22,22,0,24,1556
6,289.39,0.0,0,2013,9,22,23,0,24,1032
6,287.63,0.0,0,2013,9,23,2,0,24,261
6,285.43,0.0,0,2013,9,23,7,1,4,6679
6,286.71,0.0,0,2013,9,23,9,1,4,4978
6,295.16,0.0,0,2013,9,23,15,0,1,5817
6,295.0,0.0,0,2013,9,23,18,0,1,3357
6,290.16,0.0,0,2013,9,23,21,0,1,2239
6,288.93,0.0,0,2013,9,23,23,0,1,993
6,288.47,0.0,0,2013,9,24,0,1,2,523
6,285.43,0.0,0,2013,9,24,3,0,24,376
6,284.13,0.0,0,2013,9,24,6,1,18,6004
6,285.64,0.0,0,2013,9,24,9,1,4,5488
6,292.28,0.0,0,2013,9,24,12,1,22,5046
6,294.06,0.0,0,2013,9,24,13,1,22,4981
6,295.72,0.0,0,2013,9,24,14,1,22,5464
6,296.3,0.0,0,2013,9,24,15,1,22,6069
6,295.57,0.0,0,2013,9,24,18,1,2,4887
6,290.63,0.0,0,2013,9,24,20,1,2,3283
6,289.22,0.0,0,2013,9,24,21,0,1,2657
6,287.34,0.0,0,2013,9,24,23,5,16,1127
6,286.29,0.0,0,2013,9,25,0,5,16,565
6,284.89,0.0,0,2013,9,25,2,5,16,241
6,284.18,0.0,0,2013,9,25,3,5,16,391
6,283.67,0.0,0,2013,9,25,4,5,16,833
6,283.25,0.0,0,2013,9,25,5,5,16,2895
6,283.25,0.0,0,2013,9,25,5,3,5,2895
6,283.35,0.0,0,2013,9,25,6,3,5,5080
6,283.29,0.51,0,2013,9,25,8,6,13,5674
6,283.29,0.51,0,2013,9,25,8,5,16,5674
6,285.55,0.0,0,2013,9,25,9,0,1,5799
6,290.9,0.0,0,2013,9,25,11,0,1,4828
6,294.72,0.0,0,2013,9,25,12,0,1,4999
6,295.36,0.0,0,2013,9,25,14,0,1,5496
6,295.76,0.0,0,2013,9,25,15,0,1,6000
6,294.41,0.0,0,2013,9,25,18,0,1,4695
6,291.15,0.0,0,2013,9,25,20,0,1,3119
6,289.99,0.0,0,2013,9,25,21,0,1,2673
6,287.58,0.0,0,2013,9,26,0,0,1,538
6,287.06,0.0,0,2013,9,26,2,0,1,270
6,287.05,0.0,0,2013,9,26,3,0,1,361
6,287.08,0.0,0,2013,9,26,4,0,1,862
6,286.92,0.0,0,2013,9,26,5,0,1,2971
6,286.86,0.0,0,2013,9,26,6,0,1,5476
6,286.47,0.0,0,2013,9,26,7,0,1,5924
6,286.77,0.0,0,2013,9,26,8,0,1,5454
6,288.26,0.0,0,2013,9,26,9,0,1,5246
6,289.9,0.0,0,2013,9,26,10,0,1,4715
6,292.21,0.0,0,2013,9,26,11,0,1,4956
6,294.93,0.0,0,2013,9,26,12,0,1,5058
6,296.76,0.0,0,2013,9,26,13,0,1,5160
6,298.32,0.0,0,2013,9,26,14,0,1,5755
6,299.14,0.0,0,2013,9,26,15,0,1,6145
6,299.63,0.0,0,2013,9,26,16,0,1,6709
6,299.74,0.0,0,2013,9,26,17,0,1,5998
6,299.31,0.0,0,2013,9,26,18,0,1,5240
6,296.73,0.0,0,2013,9,26,20,0,1,3321
6,295.6,0.0,0,2013,9,26,21,0,1,2766
6,294.8,0.0,0,2013,9,26,22,0,1,2471
6,294.33,0.0,0,2013,9,26,23,0,1,1283
6,293.79,0.0,0,2013,9,27,0,0,1,680
6,293.27,0.0,0,2013,9,27,1,0,1,385
6,293.09,0.0,0,2013,9,27,2,0,1,315
6,292.87,0.0,0,2013,9,27,3,0,1,385
6,292.58,0.0,0,2013,9,27,4,0,1,853
6,292.28,0.0,0,2013,9,27,5,0,1,2796
6,291.93,0.0,0,2013,9,27,6,0,1,5818
6,292.25,0.0,0,2013,9,27,7,0,1,6231
6,292.25,0.0,0,2013,9,27,8,0,1,5913
6,292.9,0.0,0,2013,9,27,9,1,2,5147
6,294.08,0.51,0,2013,9,27,11,6,13,5320
6,294.77,0.51,0,2013,9,27,12,6,13,5468
6,297.09,0.25,0,2013,9,27,14,6,13,5717
6,299.83,0.0,0,2013,9,27,15,1,4,6213
6,300.96,0.0,0,2013,9,27,16,1,4,6637
6,300.7,0.0,0,2013,9,27,17,1,4,6162
6,300.13,0.0,0,2013,9,27,18,1,4,5486
6,298.63,0.0,0,2013,9,27,19,0,24,3964
6,298.5,0.0,0,2013,9,27,20,0,24,3301
6,298.4,0.0,0,2013,9,27,21,0,24,3132
6,297.41,0.0,0,2013,9,27,22,0,24,2670
6,296.65,0.0,0,2013,9,27,23,0,24,1938
6,296.41,0.0,0,2013,9,28,0,0,24,1332
6,295.41,0.0,0,2013,9,28,1,0,24,709
6,294.65,0.0,0,2013,9,28,2,0,24,574
6,293.9,0.0,0,2013,9,28,4,1,22,432
6,293.41,0.0,0,2013,9,28,5,1,22,879
6,293.41,0.0,0,2013,9,28,6,1,2,1451
6,293.5,0.0,0,2013,9,28,7,1,2,2367
6,292.84,0.0,0,2013,9,28,8,6,17,3575
6,292.16,0.0,0,2013,9,28,9,6,17,4050
6,291.98,0.0,0,2013,9,28,10,6,13,4621
6,291.98,0.0,0,2013,9,28,10,5,16,4621
6,286.55,0.0,0,2013,9,28,11,6,17,5208
6,286.55,0.0,0,2013,9,28,11,5,16,5208
6,286.43,0.0,0,2013,9,28,13,6,17,5084
6,287.15,0.0,0,2013,9,28,14,6,13,4642
6,287.81,0.0,0,2013,9,28,15,1,18,4564
6,287.83,0.0,0,2013,9,28,16,1,18,4390
6,287.48,0.0,0,2013,9,28,18,1,22,4021
6,286.15,0.0,0,2013,9,28,19,0,24,3615
6,283.49,0.0,0,2013,9,28,20,0,24,2929
6,282.39,0.0,0,2013,9,28,22,0,24,2752
6,281.9,0.0,0,2013,9,28,23,0,24,3035
6,282.14,0.0,0,2013,9,29,0,0,24,1785
6,281.4,0.0,0,2013,9,29,1,0,24,927
6,281.66,0.0,0,2013,9,29,2,0,24,722
6,281.64,0.0,0,2013,9,29,3,0,24,393
6,281.38,0.0,0,2013,9,29,4,0,24,329
6,280.64,0.0,0,2013,9,29,5,0,24,543
6,280.13,0.0,0,2013,9,29,6,0,24,903
6,279.8,0.0,0,2013,9,29,7,0,24,1401
6,282.16,0.0,0,2013,9,29,8,0,24,2172
6,288.17,0.0,0,2013,9,29,10,0,24,4039
6,290.83,0.0,0,2013,9,29,11,0,24,4518
6,293.83,0.0,0,2013,9,29,12,0,24,4736
6,294.83,0.0,0,2013,9,29,13,0,24,4384
6,296.48,0.0,0,2013,9,29,14,0,24,4241
6,297.8,0.0,0,2013,9,29,16,0,24,4724
6,297.15,0.0,0,2013,9,29,17,0,24,4794
6,294.83,0.0,0,2013,9,29,18,0,24,4483
6,292.15,0.0,0,2013,9,29,19,0,24,3837
6,291.15,0.0,0,2013,9,29,20,0,24,2955
6,291.14,0.0,0,2013,9,29,21,0,24,2453
6,291.65,0.0,0,2013,9,29,22,0,24,1674
6,291.16,0.0,0,2013,9,29,23,0,24,1028
6,290.65,0.0,0,2013,9,30,0,0,24,556
6,289.91,0.0,0,2013,9,30,1,0,24,316
6,289.91,0.0,0,2013,9,30,2,0,24,270
6,289.65,0.0,0,2013,9,30,4,0,24,818
6,288.65,0.0,0,2013,9,30,5,0,24,2879
6,287.5,0.0,0,2013,9,30,7,0,24,6469
6,294.13,0.0,0,2013,9,30,12,0,24,4921
6,298.55,0.0,0,2013,9,30,17,0,1,5951
6,294.08,0.0,0,2013,9,30,20,0,1,2741
6,293.39,0.0,0,2013,9,30,21,0,1,2232
6,292.76,0.0,0,2013,9,30,23,0,1,1848
6,285.52,0.0,0,2013,10,1,21,0,1,2670
6,282.93,0.0,0,2013,10,1,23,0,1,1299
6,286.63,2.37,0,2013,10,2,23,6,17,899
6,286.63,2.37,0,2013,10,2,23,9,19,899
6,286.63,2.37,0,2013,10,2,23,5,16,899
6,286.63,0.0,0,2013,10,3,2,6,13,273
6,286.46,0.0,0,2013,10,3,3,6,17,369
6,286.12,0.0,0,2013,10,3,5,6,13,2899
6,286.12,0.0,0,2013,10,3,5,5,16,2899
6,286.34,0.0,0,2013,10,3,6,6,17,6133
6,286.73,0.0,0,2013,10,3,8,5,16,5810
6,286.25,0.0,0,2013,10,3,9,2,3,5320
6,286.25,0.0,0,2013,10,3,9,5,16,5320
6,286.64,0.38,0,2013,10,3,11,6,13,4853
6,286.64,0.38,0,2013,10,3,11,5,16,4853
6,286.64,0.38,0,2013,10,3,11,2,3,4853
6,286.77,2.03,0,2013,10,3,12,6,17,5339
6,286.77,2.03,0,2013,10,3,12,5,16,5339
6,286.77,2.03,0,2013,10,3,12,9,19,5339
6,287.27,0.25,0,2013,10,3,14,6,13,5272
6,287.27,0.25,0,2013,10,3,14,9,20,5272
6,287.68,0.25,0,2013,10,3,15,6,13,6257
6,287.56,0.89,0,2013,10,3,17,6,13,6529
6,286.92,0.51,0,2013,10,3,18,6,13,4759
6,287.1,0.0,0,2013,10,3,19,5,16,3560
6,286.67,0.0,0,2013,10,3,20,6,13,3210
6,286.88,0.0,0,2013,10,3,21,6,13,3179
6,286.79,0.0,0,2013,10,3,22,6,13,4151
6,286.33,0.0,0,2013,10,3,23,2,11,1409
6,286.33,0.0,0,2013,10,3,23,5,16,1409
6,285.77,0.25,0,2013,10,4,0,6,13,754
6,285.77,0.25,0,2013,10,4,0,2,11,754
6,285.39,0.25,0,2013,10,4,2,6,13,343
6,285.48,0.0,0,2013,10,4,3,5,16,385
6,285.46,0.0,0,2013,10,4,5,1,18,2717
6,285.59,0.0,0,2013,10,4,6,1,18,5845
6,285.65,0.0,0,2013,10,4,7,5,16,6680
6,285.84,0.0,0,2013,10,4,8,1,18,5550
6,285.58,0.0,0,2013,10,4,9,6,13,5158
6,285.94,0.0,0,2013,10,4,11,2,11,5221
6,286.26,0.0,0,2013,10,4,12,5,16,5789
6,286.71,0.0,0,2013,10,4,14,1,18,6205
6,287.23,0.0,0,2013,10,4,15,1,18,6448
6,287.48,0.0,0,2013,10,4,17,2,3,6183
6,287.17,0.0,0,2013,10,4,18,1,18,5317
6,287.02,0.0,0,2013,10,4,19,1,18,4324
6,287.01,0.0,0,2013,10,4,20,1,18,3631
6,286.7,0.64,0,2013,10,4,21,6,13,3250
6,286.7,0.64,0,2013,10,4,21,5,16,3250
6,286.82,1.02,0,2013,10,4,23,6,17,1845
6,286.82,1.02,0,2013,10,4,23,5,16,1845
6,286.93,3.98,0,2013,10,5,0,6,17,1065
6,286.93,3.98,0,2013,10,5,0,9,19,1065
6,286.93,3.98,0,2013,10,5,0,5,16,1065
6,287.1,4.32,0,2013,10,5,1,6,9,721
6,287.1,4.32,0,2013,10,5,1,9,19,721
6,287.1,4.32,0,2013,10,5,1,5,16,721
6,287.19,0.25,0,2013,10,5,2,6,13,534
6,287.21,1.02,0,2013,10,5,3,6,17,373
6,287.23,0.0,0,2013,10,5,4,1,18,439
6,286.88,0.0,0,2013,10,5,5,5,16,860
6,287.63,0.0,0,2013,10,5,6,5,16,1399
6,287.63,0.0,0,2013,10,5,6,6,17,1399
6,287.63,0.0,0,2013,10,5,6,2,11,1399
6,287.71,0.0,0,2013,10,5,7,5,16,2396
6,287.71,0.0,0,2013,10,5,7,6,9,2396
6,286.64,0.0,0,2013,10,5,8,2,8,3452
6,286.64,0.0,0,2013,10,5,8,5,16,3452
6,286.64,0.0,0,2013,10,5,8,6,13,3452
6,285.47,0.0,0,2013,10,5,9,2,3,4250
6,285.45,0.0,0,2013,10,5,10,5,16,4778
6,285.45,0.0,0,2013,10,5,10,2,3,4778
6,286.15,0.0,0,2013,10,5,11,5,16,5337
6,287.15,0.0,0,2013,10,5,12,5,16,5739
6,287.15,0.0,0,2013,10,5,13,2,3,5270
6,286.8,0.0,0,2013,10,5,14,2,11,5168
6,285.51,0.0,0,2013,10,5,16,1,18,5134
6,284.86,0.0,0,2013,10,5,17,6,13,4943
6,282.5,0.0,0,2013,10,5,19,6,13,3713
6,281.17,0.0,0,2013,10,5,20,0,24,3162
6,280.66,0.0,0,2013,10,5,21,1,22,3199
6,280.41,0.0,0,2013,10,5,22,1,22,4327
6,279.76,0.0,0,2013,10,5,23,5,16,2198
6,280.49,0.0,0,2013,10,6,1,5,16,808
6,280.76,0.0,0,2013,10,6,2,5,16,531
6,280.76,0.0,0,2013,10,6,2,2,11,531
6,280.75,0.0,0,2013,10,6,4,3,5,344
6,280.5,0.0,0,2013,10,6,5,5,16,756
6,280.31,0.0,0,2013,10,6,6,5,16,1510
6,280.31,0.0,0,2013,10,6,6,3,5,1510
6,280.31,0.0,0,2013,10,6,6,2,3,1510
6,281.1,0.0,0,2013,10,6,7,5,16,1571
6,281.1,0.0,0,2013,10,6,7,2,11,1571
6,282.42,0.0,0,2013,10,6,8,1,18,2293
6,282.32,0.0,0,2013,10,6,9,5,16,4465
6,282.32,0.0,0,2013,10,6,9,2,3,4465
6,283.35,0.0,0,2013,10,6,10,5,16,4702
6,284.15,0.0,0,2013,10,6,11,6,13,4558
6,284.15,0.0,0,2013,10,6,11,5,16,4558
6,284.55,0.0,0,2013,10,6,13,5,16,6645
6,283.75,0.0,0,2013,10,6,14,2,11,5466
6,283.75,0.0,0,2013,10,6,14,5,16,5466
6,283.9,0.0,0,2013,10,6,15,6,13,4608
6,283.9,0.0,0,2013,10,6,15,5,16,4608
6,283.9,0.0,0,2013,10,6,15,2,11,4608
6,283.29,0.0,0,2013,10,6,16,6,17,5375
6,283.29,0.0,0,2013,10,6,16,5,16,5375
6,283.29,0.0,0,2013,10,6,16,2,8,5375
6,282.64,0.0,0,2013,10,6,17,5,16,4490
6,282.64,0.0,0,2013,10,6,17,6,13,4490
6,282.64,0.0,0,2013,10,6,17,2,11,4490
6,282.55,0.0,0,2013,10,6,18,6,13,4164
6,282.55,0.0,0,2013,10,6,18,5,16,4164
6,281.64,0.0,0,2013,10,6,19,6,13,3459
6,281.64,0.0,0,2013,10,6,19,5,16,3459
6,280.81,0.0,0,2013,10,6,20,1,22,2798
6,280.14,0.0,0,2013,10,6,21,5,16,2225
6,280.64,0.0,0,2013,10,6,22,0,24,1508
6,280.88,0.0,0,2013,10,6,23,0,24,914
6,279.88,0.0,0,2013,10,7,1,0,24,301
6,280.64,0.0,0,2013,10,7,2,1,22,227
6,280.88,0.0,0,2013,10,7,3,5,16,344
6,280.12,0.0,0,2013,10,7,4,1,22,812
6,279.4,0.25,0,2013,10,7,6,6,13,5773
6,279.04,0.0,0,2013,10,7,7,1,22,6527
6,278.98,0.0,0,2013,10,7,8,1,22,5980
6,280.67,0.0,0,2013,10,7,9,1,22,4925
6,285.72,0.0,0,2013,10,7,11,1,22,4476
6,289.53,0.0,0,2013,10,7,12,1,4,4699
6,291.57,0.0,0,2013,10,7,16,0,1,6336
6,290.52,0.0,0,2013,10,7,18,0,1,4769
6,287.53,0.0,0,2013,10,7,19,0,1,3452
6,284.01,0.0,0,2013,10,7,20,0,1,2825
6,282.85,0.0,0,2013,10,7,21,0,1,2381
6,281.97,0.0,0,2013,10,7,22,0,1,1530
6,284.14,0.0,0,2013,10,8,2,0,24,213
6,284.01,0.0,0,2013,10,8,6,0,24,5976
6,286.65,0.0,0,2013,10,8,9,0,24,5268
6,297.8,0.0,0,2013,10,8,15,0,24,6330
6,297.48,0.0,0,2013,10,8,16,0,24,6795
6,296.8,0.0,0,2013,10,8,17,0,24,6567
6,295.15,0.0,0,2013,10,8,18,0,24,4983
6,294.15,0.0,0,2013,10,8,19,0,24,3643
6,292.47,0.0,0,2013,10,8,20,0,24,3030
6,292.64,0.0,0,2013,10,8,21,0,24,2608
6,292.14,0.0,0,2013,10,8,22,0,24,1883
6,291.4,0.0,0,2013,10,8,23,0,24,1075
6,291.4,0.0,0,2013,10,9,0,0,24,561
6,290.9,0.0,0,2013,10,9,1,0,24,337
6,290.39,0.0,0,2013,10,9,2,0,24,272
6,289.64,0.0,0,2013,10,9,3,0,24,341
6,289.4,0.0,0,2013,10,9,4,0,24,806
6,288.65,0.0,0,2013,10,9,5,0,24,2863
6,288.39,0.0,0,2013,10,9,6,0,24,5841
6,287.5,0.0,0,2013,10,9,7,0,24,6616
6,287.84,0.0,0,2013,10,9,8,0,24,6338
6,289.5,0.0,0,2013,10,9,9,0,24,5423
6,290.83,0.0,0,2013,10,9,10,0,24,4492
6,292.83,0.0,0,2013,10,9,11,0,24,4919
6,294.83,0.0,0,2013,10,9,12,0,24,4910
6,295.83,0.0,0,2013,10,9,13,0,24,4891
6,296.48,0.0,0,2013,10,9,14,0,24,5507
6,297.15,0.0,0,2013,10,9,15,4,7,6046
6,297.15,0.0,0,2013,10,9,16,0,24,6709
6,296.48,0.0,0,2013,10,9,17,0,24,6455
6,293.83,0.0,0,2013,10,9,18,0,24,4807
6,290.47,0.0,0,2013,10,9,19,0,24,3650
6,289.8,0.0,0,2013,10,9,20,0,24,3022
6,289.38,0.0,0,2013,10,9,21,0,24,2517
6,288.88,0.0,0,2013,10,9,22,0,24,1836
6,288.13,0.0,0,2013,10,9,23,0,24,1146
6,287.63,0.0,0,2013,10,10,0,0,24,596
6,286.38,0.0,0,2013,10,10,1,0,24,372
6,285.63,0.0,0,2013,10,10,2,0,24,271
6,285.38,0.0,0,2013,10,10,3,0,24,335
6,284.63,0.0,0,2013,10,10,4,0,24,856
6,284.63,0.0,0,2013,10,10,5,0,24,2935
