holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,274.04,0.25,0,64,Snow,heavy snow,2013-12-02 17:00:00,4795
None,274.04,0.25,0,64,Mist,mist,2013-12-02 17:00:00,4795
None,274.04,0.25,0,64,Fog,fog,2013-12-02 17:00:00,4795
None,274.07,1.02,0,64,Rain,moderate rain,2013-12-02 18:00:00,3611
None,274.07,1.02,0,64,Snow,light snow,2013-12-02 18:00:00,3611
None,274.07,1.02,0,64,Mist,mist,2013-12-02 18:00:00,3611
None,274.07,1.02,0,64,Drizzle,light intensity drizzle,2013-12-02 18:00:00,3611
None,274.06,0.76,0,64,Rain,light rain,2013-12-02 19:00:00,2568
None,274.06,0.76,0,64,Mist,mist,2013-12-02 19:00:00,2568
None,274.08,0.38,0,64,Rain,light rain,2013-12-02 20:00:00,2217
None,274.08,0.38,0,64,Drizzle,light intensity drizzle,2013-12-02 20:00:00,2217
None,274.08,0.38,0,64,Mist,mist,2013-12-02 20:00:00,2217
None,274.08,0.38,0,64,Snow,light snow,2013-12-02 20:00:00,2217
None,274.46,0.38,0,64,Rain,light rain,2013-12-02 21:00:00,3175
None,274.46,0.38,0,64,Drizzle,light intensity drizzle,2013-12-02 21:00:00,3175
None,274.46,0.38,0,64,Mist,mist,2013-12-02 21:00:00,3175
None,274.59,0,0,64,Mist,mist,2013-12-02 22:00:00,2137
None,274.59,0,0,64,Drizzle,drizzle,2013-12-02 22:00:00,2137
None,274.59,0,0,64,Rain,light rain,2013-12-02 22:00:00,2137
None,274.6,0,0,64,Drizzle,drizzle,2013-12-02 23:00:00,999
None,274.6,0,0,64,Mist,mist,2013-12-02 23:00:00,999
None,274.21,0,0,64,Mist,mist,2013-12-03 00:00:00,494
None,274.21,0,0,64,Drizzle,light intensity drizzle,2013-12-03 00:00:00,494
None,274.21,0,0,64,Mist,mist,2013-12-03 01:00:00,316
None,274.21,0,0,64,Drizzle,light intensity drizzle,2013-12-03 01:00:00,316
None,274.44,0,0,64,Mist,mist,2013-12-03 02:00:00,272
None,274.44,0,0,64,Rain,light rain,2013-12-03 02:00:00,272
None,274.44,0,0,64,Mist,mist,2013-12-03 03:00:00,340
None,274.44,0,0,64,Rain,light rain,2013-12-03 03:00:00,340
None,274.44,0,0,64,Mist,mist,2013-12-03 04:00:00,818
None,274.44,0,0,64,Rain,light rain,2013-12-03 04:00:00,818
None,274.5,0,0,64,Mist,mist,2013-12-03 05:00:00,2839
None,274.5,0,0,64,Drizzle,light intensity drizzle,2013-12-03 05:00:00,2839
None,274.56,0,0,64,Mist,mist,2013-12-03 06:00:00,5551
None,274.56,0,0,64,Drizzle,light intensity drizzle,2013-12-03 06:00:00,5551
None,274.36,0.51,0,64,Rain,light rain,2013-12-03 07:00:00,6020
None,274.36,0.51,0,64,Mist,mist,2013-12-03 07:00:00,6020
None,274.36,0.51,0,64,Fog,fog,2013-12-03 07:00:00,6020
None,274.36,0.51,0,64,Drizzle,drizzle,2013-12-03 07:00:00,6020
None,274.44,0,0,64,Mist,mist,2013-12-03 08:00:00,5945
None,274.44,0,0,64,Fog,fog,2013-12-03 08:00:00,5945
None,274.36,0,0,64,Mist,mist,2013-12-03 09:00:00,5144
None,274.36,0,0,64,Fog,fog,2013-12-03 09:00:00,5144
None,274.42,0,0,64,Mist,mist,2013-12-03 10:00:00,4524
None,274.42,0,0,64,Fog,fog,2013-12-03 10:00:00,4524
None,274.42,0.25,0,64,Rain,light rain,2013-12-03 11:00:00,4596
None,274.42,0.25,0,64,Mist,mist,2013-12-03 11:00:00,4596
None,274.42,0.25,0,64,Fog,fog,2013-12-03 11:00:00,4596
None,274.39,0.76,0,90,Rain,light rain,2013-12-03 12:00:00,4760
None,274.39,0.76,0,90,Mist,mist,2013-12-03 12:00:00,4760
None,274.39,0.76,0,90,Fog,fog,2013-12-03 12:00:00,4760
None,274.3,1.27,0,64,Rain,moderate rain,2013-12-03 13:00:00,4739
None,274.3,1.27,0,64,Snow,light rain and snow,2013-12-03 13:00:00,4739
None,274.3,1.27,0,64,Mist,mist,2013-12-03 13:00:00,4739
None,274.3,1.27,0,64,Fog,fog,2013-12-03 13:00:00,4739
None,274.3,1.27,0,64,Drizzle,drizzle,2013-12-03 13:00:00,4739
None,274,0.68,0,64,Rain,light rain,2013-12-03 14:00:00,5133
None,274,0.68,0,64,Snow,light snow,2013-12-03 14:00:00,5133
None,274,0.68,0,64,Mist,mist,2013-12-03 14:00:00,5133
None,274,0.68,0,64,Fog,fog,2013-12-03 14:00:00,5133
None,274,0.68,0,64,Drizzle,drizzle,2013-12-03 14:00:00,5133
None,274.32,0.25,0,90,Rain,light rain,2013-12-03 15:00:00,5651
None,274.32,0.25,0,90,Snow,light snow,2013-12-03 15:00:00,5651
None,274.32,0.25,0,90,Mist,mist,2013-12-03 15:00:00,5651
None,274.02,0.25,0,64,Rain,light rain,2013-12-03 16:00:00,6118
None,274.02,0.25,0,64,Mist,mist,2013-12-03 16:00:00,6118
None,274.02,0.25,0,64,Drizzle,light intensity drizzle,2013-12-03 16:00:00,6118
None,273.93,0,0,64,Mist,mist,2013-12-03 17:00:00,5798
None,273.93,0,0,64,Clouds,broken clouds,2013-12-03 18:00:00,4372
None,274.15,0,0,90,Mist,mist,2013-12-03 19:00:00,3203
None,274.15,0,0,90,Snow,light snow,2013-12-03 19:00:00,3203
None,274.15,0,0,90,Drizzle,light intensity drizzle,2013-12-03 19:00:00,3203
None,274.15,0,0,90,Snow,light snow,2013-12-03 20:00:00,2894
None,274.15,0,0,90,Mist,mist,2013-12-03 20:00:00,2894
None,274.15,0,0,90,Mist,mist,2013-12-03 21:00:00,2431
None,274.15,0,0,90,Snow,light snow,2013-12-03 21:00:00,2431
None,273.27,0,0,64,Mist,mist,2013-12-03 23:00:00,1392
None,272.97,0,0,64,Mist,mist,2013-12-04 00:00:00,613
None,272.97,0,0,64,Snow,light snow,2013-12-04 00:00:00,613
None,272.26,0,0,64,Snow,light snow,2013-12-04 01:00:00,365
None,272.08,0,0,64,Clouds,broken clouds,2013-12-04 02:00:00,275
None,272.03,0,0,64,Snow,light snow,2013-12-04 03:00:00,371
None,272.03,0,0,64,Mist,mist,2013-12-04 03:00:00,371
None,271.85,0,0,90,Snow,snow,2013-12-04 04:00:00,822
None,271.85,0,0,90,Mist,mist,2013-12-04 04:00:00,822
None,271.58,0,0,64,Snow,light snow,2013-12-04 05:00:00,2744
None,271.58,0,0,64,Mist,mist,2013-12-04 05:00:00,2744
None,271.18,0,0,64,Snow,light snow,2013-12-04 06:00:00,4540
None,271.18,0,0,64,Mist,mist,2013-12-04 06:00:00,4540
None,271.3,0,0,64,Snow,light snow,2013-12-04 07:00:00,4025
None,271.3,0,0,64,Mist,mist,2013-12-04 07:00:00,4025
None,271.3,1.52,0,64,Rain,moderate rain,2013-12-04 08:00:00,4173
None,271.3,1.52,0,64,Snow,light snow,2013-12-04 08:00:00,4173
None,271.3,1.52,0,64,Mist,mist,2013-12-04 08:00:00,4173
None,271.53,1.27,0,90,Rain,moderate rain,2013-12-04 09:00:00,3876
None,271.53,1.27,0,90,Snow,light snow,2013-12-04 09:00:00,3876
None,271.53,1.27,0,90,Mist,mist,2013-12-04 09:00:00,3876
None,271.45,1.52,0,90,Rain,moderate rain,2013-12-04 10:00:00,3869
None,271.45,1.52,0,90,Mist,mist,2013-12-04 10:00:00,3869
None,271.45,1.52,0,90,Snow,snow,2013-12-04 10:00:00,3869
None,271.45,1.52,0,90,Fog,fog,2013-12-04 10:00:00,3869
None,271.6,0.51,0,64,Rain,light rain,2013-12-04 11:00:00,3519
None,271.6,0.51,0,64,Snow,light snow,2013-12-04 11:00:00,3519
None,271.6,0.51,0,64,Mist,mist,2013-12-04 11:00:00,3519
None,271.42,0,0,64,Snow,light snow,2013-12-04 12:00:00,3556
None,271.42,0,0,64,Mist,mist,2013-12-04 12:00:00,3556
None,271.45,0,0,64,Snow,light snow,2013-12-04 13:00:00,3880
None,271.45,0,0,64,Mist,mist,2013-12-04 13:00:00,3880
None,271.3,0,0,64,Snow,snow,2013-12-04 14:00:00,4007
None,271.3,0,0,64,Mist,mist,2013-12-04 14:00:00,4007
None,271.44,0,0,64,Snow,snow,2013-12-04 15:00:00,4409
None,271.44,0,0,64,Mist,mist,2013-12-04 15:00:00,4409
None,271.5,0,0,90,Snow,snow,2013-12-04 16:00:00,4315
None,271.5,0,0,90,Mist,mist,2013-12-04 16:00:00,4315
None,271.5,0,0,90,Fog,fog,2013-12-04 16:00:00,4315
None,271.12,0.25,0,64,Rain,light rain,2013-12-04 17:00:00,4132
None,271.12,0.25,0,64,Snow,snow,2013-12-04 17:00:00,4132
None,271.12,0.25,0,64,Mist,mist,2013-12-04 17:00:00,4132
None,270.88,0.25,0,64,Rain,light rain,2013-12-04 18:00:00,3126
None,270.88,0.25,0,64,Snow,light snow,2013-12-04 18:00:00,3126
None,269.95,0,0,90,Clouds,overcast clouds,2013-12-04 19:00:00,2316
None,268.61,0,0,90,Clouds,overcast clouds,2013-12-04 20:00:00,1953
None,268.01,0,0,64,Clouds,broken clouds,2013-12-04 21:00:00,1725
None,265.78,0,0,64,Clouds,broken clouds,2013-12-04 22:00:00,1460
None,264.46,0,0,64,Snow,light snow,2013-12-04 23:00:00,892
None,262.96,0,0,64,Snow,light snow,2013-12-05 00:00:00,508
None,261.62,0,0,64,Snow,light snow,2013-12-05 01:00:00,326
None,260.58,0,0,90,Clouds,overcast clouds,2013-12-05 02:00:00,273
None,260.02,0,0,64,Clouds,broken clouds,2013-12-05 03:00:00,369
None,259.26,0,0,64,Clouds,broken clouds,2013-12-05 04:00:00,835
None,259.36,0,0,64,Clouds,broken clouds,2013-12-05 05:00:00,2628
None,259.12,0,0,64,Clouds,broken clouds,2013-12-05 06:00:00,5075
None,258.37,0,0,64,Haze,haze,2013-12-05 07:00:00,5630
None,258.03,0,0,64,Clouds,broken clouds,2013-12-05 08:00:00,5417
None,257.72,0,0,64,Snow,light snow,2013-12-05 09:00:00,5117
None,257.95,0,0,20,Snow,light snow,2013-12-05 10:00:00,4179
None,258.55,0,0,64,Snow,light snow,2013-12-05 11:00:00,4410
None,259.08,0,0,40,Snow,light snow,2013-12-05 12:00:00,4752
None,259.45,0,0,64,Haze,haze,2013-12-05 13:00:00,4766
None,259.53,0,0,64,Clouds,broken clouds,2013-12-05 14:00:00,5139
None,259.37,0,0,64,Clouds,broken clouds,2013-12-05 15:00:00,5582
None,258.83,0,0,64,Clouds,broken clouds,2013-12-05 16:00:00,5792
None,257.18,0,0,64,Clouds,broken clouds,2013-12-05 17:00:00,5075
None,256.72,0,0,64,Clouds,broken clouds,2013-12-05 19:00:00,3172
None,256.24,0,0,64,Clouds,broken clouds,2013-12-05 20:00:00,2769
None,255.95,0,0,64,Clouds,broken clouds,2013-12-05 21:00:00,3504
None,255.61,0,0,1,Clear,sky is clear,2013-12-05 22:00:00,3496
None,254.19,0,0,1,Clear,sky is clear,2013-12-06 00:00:00,637
None,253.13,0,0,1,Clear,sky is clear,2013-12-06 01:00:00,374
None,252.89,0,0,1,Clear,sky is clear,2013-12-06 02:00:00,305
None,252.63,0,0,1,Clear,sky is clear,2013-12-06 03:00:00,377
None,251.63,0,0,1,Clear,sky is clear,2013-12-06 04:00:00,770
None,251.94,0,0,1,Clear,sky is clear,2013-12-06 05:00:00,2538
None,251.74,0,0,1,Clear,sky is clear,2013-12-06 06:00:00,5280
None,250.81,0,0,1,Snow,light snow,2013-12-06 07:00:00,5995
None,251.88,0,0,5,Snow,light snow,2013-12-06 08:00:00,5686
None,251.88,0,0,5,Mist,mist,2013-12-06 08:00:00,5686
None,252.91,0,0,1,Haze,haze,2013-12-06 09:00:00,4892
None,254.81,0,0,64,Clouds,broken clouds,2013-12-06 11:00:00,4811
None,255.78,0,0,5,Clear,sky is clear,2013-12-06 12:00:00,5000
None,256.53,0,0,5,Clear,sky is clear,2013-12-06 13:00:00,5237
None,256.84,0,0,64,Clouds,broken clouds,2013-12-06 14:00:00,5411
None,256.97,0,0,64,Clouds,broken clouds,2013-12-06 15:00:00,5661
None,255.08,0,0,1,Clear,sky is clear,2013-12-06 16:00:00,6058
None,254.44,0,0,64,Clouds,broken clouds,2013-12-06 17:00:00,5672
None,252.8,0,0,1,Clear,sky is clear,2013-12-06 18:00:00,4754
None,252.15,0,0,1,Clear,sky is clear,2013-12-06 19:00:00,3309
None,251.15,0,0,1,Clear,sky is clear,2013-12-06 20:00:00,2729
None,251.14,0,0,1,Clear,sky is clear,2013-12-06 21:00:00,2821
None,251.14,0,0,1,Clear,sky is clear,2013-12-06 22:00:00,2394
None,250.63,0,0,1,Clear,sky is clear,2013-12-06 23:00:00,1589
None,249.88,0,0,1,Clear,sky is clear,2013-12-07 00:00:00,1073
None,249.63,0,0,1,Clear,sky is clear,2013-12-07 01:00:00,660
None,249.13,0,0,1,Clear,sky is clear,2013-12-07 02:00:00,432
None,248.89,0,0,1,Clear,sky is clear,2013-12-07 03:00:00,317
None,248.63,0,0,1,Clear,sky is clear,2013-12-07 04:00:00,364
None,249.63,0,0,75,Clouds,broken clouds,2013-12-07 05:00:00,742
None,248.73,0,0,75,Clouds,broken clouds,2013-12-07 06:00:00,1193
None,248.12,0,0,75,Clouds,broken clouds,2013-12-07 07:00:00,2003
None,248.16,0,0,1,Clear,sky is clear,2013-12-07 08:00:00,2754
None,249.83,0,0,1,Clear,sky is clear,2013-12-07 09:00:00,3520
None,251.83,0,0,1,Clear,sky is clear,2013-12-07 10:00:00,3636
None,254.25,0,0,64,Clouds,broken clouds,2013-12-07 12:00:00,4737
None,254.63,0,0,64,Clouds,broken clouds,2013-12-07 13:00:00,4672
None,255.46,0,0,5,Clear,sky is clear,2013-12-07 14:00:00,4704
None,255.1,0,0,40,Clouds,scattered clouds,2013-12-07 15:00:00,4839
None,253.46,0,0,40,Clouds,scattered clouds,2013-12-07 17:00:00,4806
None,252.46,0,0,1,Clear,sky is clear,2013-12-07 18:00:00,4893
None,252.14,0,0,1,Clear,sky is clear,2013-12-07 19:00:00,3101
None,250.11,0,0,1,Clear,sky is clear,2013-12-07 20:00:00,2342
None,250.36,0,0,1,Clear,sky is clear,2013-12-07 21:00:00,2450
None,250.12,0,0,1,Clear,sky is clear,2013-12-07 22:00:00,3318
None,251.48,0,0,1,Clear,sky is clear,2013-12-07 23:00:00,1716
None,250.61,0,0,1,Clear,sky is clear,2013-12-08 00:00:00,1122
None,251.35,0,0,1,Clear,sky is clear,2013-12-08 01:00:00,688
None,252.97,0,0,40,Clouds,scattered clouds,2013-12-08 02:00:00,541
None,255.18,0,0,64,Snow,light snow,2013-12-08 04:00:00,271
None,255.57,0,0,64,Snow,light snow,2013-12-08 05:00:00,425
None,255.94,0,0,64,Snow,light snow,2013-12-08 06:00:00,797
None,255.94,0,0,64,Mist,mist,2013-12-08 06:00:00,797
None,256.21,0,0,64,Snow,light snow,2013-12-08 07:00:00,981
None,256.21,0,0,64,Mist,mist,2013-12-08 07:00:00,981
None,256.92,0.25,0,64,Rain,light rain,2013-12-08 08:00:00,1539
None,256.92,0.25,0,64,Snow,light snow,2013-12-08 08:00:00,1539
None,256.92,0.25,0,64,Mist,mist,2013-12-08 08:00:00,1539
None,257.35,0.25,0,90,Rain,light rain,2013-12-08 09:00:00,2087
None,257.35,0.25,0,90,Snow,light snow,2013-12-08 09:00:00,2087
None,257.35,0.25,0,90,Mist,mist,2013-12-08 09:00:00,2087
None,258.05,0.25,0,64,Rain,light rain,2013-12-08 10:00:00,2663
None,258.05,0.25,0,64,Snow,light snow,2013-12-08 10:00:00,2663
None,258.05,0.25,0,64,Mist,mist,2013-12-08 10:00:00,2663
None,259.37,0,0,64,Snow,light snow,2013-12-08 11:00:00,2820
None,260.17,1.02,0,90,Rain,moderate rain,2013-12-08 12:00:00,3313
None,260.17,1.02,0,90,Snow,light snow,2013-12-08 12:00:00,3313
None,260.88,0,0,64,Snow,light snow,2013-12-08 13:00:00,3453
None,261.27,0,0,64,Snow,light snow,2013-12-08 14:00:00,3303
None,261.72,0,0,90,Snow,light snow,2013-12-08 15:00:00,3344
None,261.59,0,0,64,Snow,light snow,2013-12-08 16:00:00,3363
None,260.34,0.25,0,64,Rain,light rain,2013-12-08 17:00:00,3257
None,260.34,0.25,0,64,Snow,light snow,2013-12-08 17:00:00,3257
None,260.85,0,0,64,Snow,light snow,2013-12-08 19:00:00,3033
None,260.5,0.25,0,64,Rain,light rain,2013-12-08 20:00:00,2926
None,260.5,0.25,0,64,Snow,light snow,2013-12-08 20:00:00,2926
None,260.5,0.25,0,64,Mist,mist,2013-12-08 20:00:00,2926
None,260.69,0,0,90,Snow,light snow,2013-12-08 21:00:00,1744
None,260.69,0,0,90,Mist,mist,2013-12-08 21:00:00,1744
None,260.79,0.25,0,64,Rain,light rain,2013-12-08 22:00:00,1390
None,260.79,0.25,0,64,Snow,light snow,2013-12-08 22:00:00,1390
None,260.79,0.25,0,64,Mist,mist,2013-12-08 22:00:00,1390
None,260.69,0,0,64,Snow,light snow,2013-12-08 23:00:00,840
None,260.69,0,0,64,Mist,mist,2013-12-08 23:00:00,840
None,260.81,0,0,90,Snow,light snow,2013-12-09 00:00:00,471
None,260.81,0,0,90,Mist,mist,2013-12-09 00:00:00,471
None,260.53,0,0,90,Snow,light snow,2013-12-09 01:00:00,291
None,260.53,0,0,90,Mist,mist,2013-12-09 01:00:00,291
None,259.15,0,0,64,Snow,light snow,2013-12-09 02:00:00,231
None,259.15,0,0,64,Mist,mist,2013-12-09 02:00:00,231
None,259.09,0,0,64,Snow,light snow,2013-12-09 03:00:00,307
None,259.09,0,0,64,Mist,mist,2013-12-09 03:00:00,307
None,258.05,0,0,64,Mist,mist,2013-12-09 04:00:00,807
None,258.05,0,0,64,Snow,light snow,2013-12-09 04:00:00,807
None,256.47,0,0,64,Clouds,broken clouds,2013-12-09 05:00:00,2596
None,256.15,0,0,90,Haze,haze,2013-12-09 06:00:00,4817
None,254.19,0,0,40,Haze,haze,2013-12-09 07:00:00,5158
None,252.62,0,0,40,Snow,light snow,2013-12-09 08:00:00,4719
None,254.14,0,0,40,Snow,light snow,2013-12-09 10:00:00,4177
None,254.8,0,0,40,Snow,light snow,2013-12-09 11:00:00,4143
None,255.04,0,0,64,Clouds,broken clouds,2013-12-09 13:00:00,4597
None,255.44,0,0,64,Clouds,broken clouds,2013-12-09 14:00:00,4849
None,255.2,0,0,64,Clouds,broken clouds,2013-12-09 15:00:00,5356
None,254.15,0,0,64,Clouds,broken clouds,2013-12-09 16:00:00,5808
None,252.8,0,0,64,Clouds,broken clouds,2013-12-09 17:00:00,5670
None,252.13,0,0,64,Clouds,broken clouds,2013-12-09 18:00:00,3933
None,252.8,0,0,64,Clouds,broken clouds,2013-12-09 19:00:00,2863
None,253.36,0,0,5,Clear,sky is clear,2013-12-09 20:00:00,2318
None,253.64,0,0,75,Clouds,broken clouds,2013-12-09 21:00:00,1960
None,255.94,0,0,64,Snow,light snow,2013-12-09 23:00:00,1008
None,256.98,0,0,64,Snow,light snow,2013-12-10 01:00:00,276
None,257.86,0,0,64,Snow,light snow,2013-12-10 02:00:00,257
None,257.86,0,0,64,Mist,mist,2013-12-10 02:00:00,257
None,259.4,0,0,90,Snow,snow,2013-12-10 03:00:00,362
None,259.4,0,0,90,Mist,mist,2013-12-10 03:00:00,362
None,260.24,0,0,64,Snow,snow,2013-12-10 04:00:00,791
None,260.24,0,0,64,Mist,mist,2013-12-10 04:00:00,791
None,260.59,0,0,64,Snow,snow,2013-12-10 05:00:00,2627
None,260.59,0,0,64,Mist,mist,2013-12-10 05:00:00,2627
None,259.3,0,0,64,Snow,light snow,2013-12-10 06:00:00,4822
None,259.3,0,0,64,Mist,mist,2013-12-10 06:00:00,4822
None,259.3,0,0,64,Haze,haze,2013-12-10 06:00:00,4822
None,257.34,0,0,64,Clouds,broken clouds,2013-12-10 07:00:00,4738
None,256.06,0,0,64,Clouds,broken clouds,2013-12-10 08:00:00,4642
None,255.37,0,0,64,Clouds,broken clouds,2013-12-10 09:00:00,5216
None,255.99,0,0,64,Clouds,broken clouds,2013-12-10 10:00:00,4681
None,256.82,0,0,64,Clouds,broken clouds,2013-12-10 11:00:00,4494
None,257.28,0,0,64,Snow,light snow,2013-12-10 12:00:00,4481
None,258.15,0,0,64,Clouds,broken clouds,2013-12-10 13:00:00,4699
None,258.76,0,0,64,Clouds,broken clouds,2013-12-10 14:00:00,5084
None,258.93,0,0,64,Clouds,broken clouds,2013-12-10 15:00:00,5540
None,258.67,0,0,64,Clouds,broken clouds,2013-12-10 16:00:00,6014
None,258.69,0,0,64,Clouds,broken clouds,2013-12-10 17:00:00,5754
None,258.96,0,0,64,Clouds,broken clouds,2013-12-10 19:00:00,3326
None,259.66,0,0,64,Snow,light snow,2013-12-10 20:00:00,2572
None,260.79,0,0,64,Clouds,broken clouds,2013-12-10 21:00:00,2131
None,260.47,0,0,64,Snow,light snow,2013-12-10 22:00:00,1835
None,259.56,0,0,64,Clouds,broken clouds,2013-12-10 23:00:00,2645
None,257.91,0,0,64,Clouds,broken clouds,2013-12-11 00:00:00,709
None,253.98,0,0,1,Clear,sky is clear,2013-12-11 01:00:00,370
None,252.88,0,0,1,Clear,sky is clear,2013-12-11 02:00:00,292
None,252.14,0,0,1,Clear,sky is clear,2013-12-11 03:00:00,353
None,251.14,0,0,1,Clear,sky is clear,2013-12-11 04:00:00,805
None,250.63,0,0,1,Clear,sky is clear,2013-12-11 05:00:00,2706
None,250.39,0,0,1,Clear,sky is clear,2013-12-11 06:00:00,5482
None,249.15,0,0,64,Clouds,broken clouds,2013-12-11 08:00:00,5339
None,250.83,0,0,64,Clouds,broken clouds,2013-12-11 09:00:00,4887
None,253.09,0,0,64,Clouds,broken clouds,2013-12-11 10:00:00,4431
None,255.08,0,0,64,Clouds,broken clouds,2013-12-11 12:00:00,4726
None,255.59,0,0,64,Clouds,broken clouds,2013-12-11 13:00:00,4662
None,255.57,0,0,5,Clear,sky is clear,2013-12-11 14:00:00,5231
None,255.7,0,0,64,Clouds,broken clouds,2013-12-11 15:00:00,5634
None,253.55,0,0,64,Clouds,broken clouds,2013-12-11 16:00:00,6274
None,252.48,0,0,64,Clouds,broken clouds,2013-12-11 17:00:00,5700
None,252.15,0,0,64,Clouds,broken clouds,2013-12-11 18:00:00,4329
None,252.37,0,0,75,Clouds,broken clouds,2013-12-11 19:00:00,3112
None,253.39,0,0,90,Clouds,overcast clouds,2013-12-11 20:00:00,2769
None,254.4,0,0,90,Clouds,overcast clouds,2013-12-11 21:00:00,2366
None,255.11,0,0,64,Haze,haze,2013-12-11 23:00:00,1025
None,255.56,0,0,64,Snow,light snow,2013-12-12 00:00:00,532
None,256.18,0,0,64,Snow,light snow,2013-12-12 01:00:00,364
None,257.13,0,0,64,Snow,light snow,2013-12-12 02:00:00,256
None,257.64,0,0,64,Clouds,broken clouds,2013-12-12 03:00:00,350
None,257.18,0,0,64,Clouds,broken clouds,2013-12-12 04:00:00,795
None,257.22,0,0,64,Clouds,broken clouds,2013-12-12 05:00:00,2761
None,257.77,0,0,64,Clouds,broken clouds,2013-12-12 06:00:00,5366
None,258.1,0,0,64,Clouds,broken clouds,2013-12-12 07:00:00,5790
None,258.92,0,0,64,Clouds,broken clouds,2013-12-12 08:00:00,5759
None,257.44,0,0,64,Clouds,broken clouds,2013-12-12 09:00:00,5049
None,260.41,0,0,64,Clouds,broken clouds,2013-12-12 10:00:00,4573
None,261.66,0,0,64,Clouds,broken clouds,2013-12-12 11:00:00,4841
None,263.15,0,0,64,Clouds,broken clouds,2013-12-12 12:00:00,4974
None,264.39,0,0,75,Clouds,broken clouds,2013-12-12 13:00:00,5048
None,263.83,0,0,64,Clouds,broken clouds,2013-12-12 14:00:00,5398
None,264.48,0,0,64,Clouds,broken clouds,2013-12-12 15:00:00,5990
None,264.48,0,0,64,Clouds,broken clouds,2013-12-12 16:00:00,6094
None,263.82,0,0,64,Clouds,broken clouds,2013-12-12 17:00:00,5814
None,264.62,0,0,90,Clouds,overcast clouds,2013-12-12 18:00:00,4532
None,264.15,0,0,64,Clouds,broken clouds,2013-12-12 19:00:00,3211
None,264.62,0,0,90,Clouds,overcast clouds,2013-12-12 20:00:00,2829
None,264.14,0,0,90,Clouds,overcast clouds,2013-12-12 21:00:00,2892
None,263.15,0,0,90,Clouds,overcast clouds,2013-12-12 22:00:00,2020
None,263.15,0,0,90,Clouds,overcast clouds,2013-12-12 23:00:00,1153
None,263.43,0,0,64,Clouds,broken clouds,2013-12-13 00:00:00,627
None,263.32,0,0,90,Clouds,overcast clouds,2013-12-13 01:00:00,359
None,263.76,0,0,90,Clouds,overcast clouds,2013-12-13 02:00:00,296
None,263.32,0,0,90,Clouds,overcast clouds,2013-12-13 03:00:00,436
None,262.94,0,0,75,Clouds,broken clouds,2013-12-13 04:00:00,773
None,262.74,0,0,90,Clouds,overcast clouds,2013-12-13 05:00:00,2559
None,262.54,0,0,90,Clouds,overcast clouds,2013-12-13 06:00:00,5405
None,262.15,0,0,64,Clouds,broken clouds,2013-12-13 07:00:00,6261
None,261.13,0,0,64,Clouds,broken clouds,2013-12-13 08:00:00,5597
None,261.67,0,0,64,Clouds,broken clouds,2013-12-13 09:00:00,4917
None,262.54,0,0,90,Clouds,overcast clouds,2013-12-13 10:00:00,4672
None,261.87,0,0,90,Snow,light snow,2013-12-13 11:00:00,5073
None,261.46,0,0,64,Clouds,broken clouds,2013-12-13 12:00:00,5270
None,261.67,0,0,64,Clouds,broken clouds,2013-12-13 13:00:00,5339
None,261.39,0,0,90,Snow,light snow,2013-12-13 14:00:00,5486
None,261.6,0,0,90,Snow,light snow,2013-12-13 15:00:00,6049
None,260.8,0,0,64,Clouds,broken clouds,2013-12-13 16:00:00,6314
None,261.37,0,0,90,Clouds,overcast clouds,2013-12-13 17:00:00,5683
None,261.13,0,0,64,Clouds,broken clouds,2013-12-13 18:00:00,4464
None,260.88,0,0,64,Clouds,broken clouds,2013-12-13 19:00:00,3470
None,261.13,0,0,90,Snow,light snow,2013-12-13 20:00:00,2730
None,261.14,0,0,90,Snow,light snow,2013-12-13 21:00:00,2957
None,261.15,0,0,90,Snow,light snow,2013-12-13 22:00:00,2627
None,261.15,0,0,90,Mist,mist,2013-12-13 22:00:00,2627
None,260.64,0,0,90,Snow,light snow,2013-12-13 23:00:00,1664
None,260.64,0,0,90,Haze,haze,2013-12-13 23:00:00,1664
None,260.65,0,0,90,Snow,light snow,2013-12-14 00:00:00,1144
None,260.65,0,0,90,Mist,mist,2013-12-14 00:00:00,1144
None,260.57,0,0,90,Snow,light snow,2013-12-14 01:00:00,681
None,260.57,0,0,90,Mist,mist,2013-12-14 01:00:00,681
None,260.48,0,0,90,Snow,light snow,2013-12-14 02:00:00,506
None,260.86,0,0,90,Snow,light snow,2013-12-14 03:00:00,365
None,260.86,0,0,90,Snow,light snow,2013-12-14 04:00:00,432
None,260.86,0,0,90,Mist,mist,2013-12-14 04:00:00,432
None,260.57,0,0,90,Snow,light snow,2013-12-14 05:00:00,804
None,260.57,0,0,90,Mist,mist,2013-12-14 05:00:00,804
None,260.15,0,0,90,Snow,light snow,2013-12-14 06:00:00,1218
None,260.39,0,0,90,Snow,light snow,2013-12-14 07:00:00,1868
None,260.39,0,0,90,Mist,mist,2013-12-14 07:00:00,1868
None,260.14,0,0,90,Snow,light snow,2013-12-14 08:00:00,2611
None,260.34,0,0,90,Snow,light snow,2013-12-14 09:00:00,3341
None,261.14,0,0,75,Snow,light snow,2013-12-14 10:00:00,3485
None,262,0,0,40,Snow,light snow,2013-12-14 11:00:00,4001
None,262.52,0,0,90,Snow,light snow,2013-12-14 12:00:00,4395
